# y, tke, epsilon, grad_u_11, grad_u_12, grad_u_13, grad_u_21, grad_u_22, grad_u_23, grad_u_31, grad_u_32, grad_u_33, uu_11, uu_12, uu_13, uu_21, uu_22, uu_23, uu_31, uu_32, uu_33, u_1, u_2, u_3
-6.292455196380615234e-01 5.789341405034065247e-03 5.911222542636096478e-04 1.873850356787443161e-03 4.172224700450897217e-01 3.340238006785511971e-03 -1.031508785672485828e-03 -1.662267022766172886e-03 1.166801666840910912e-03 -2.209494588896632195e-03 -2.468897728249430656e-03 5.480572581291198730e-04 6.332219112664461136e-03 -1.546587329357862473e-03 -1.414894359186291695e-05 -1.546587329357862473e-03 2.233291277661919594e-03 -9.172988029604312032e-06 -1.414894359186291695e-05 -9.172988029604312032e-06 3.013172186911106110e-03 9.984801411628723145e-01 -7.556612399639561772e-05 -1.897764304885640740e-04
-6.268460750579833984e-01 5.770022980868816376e-03 5.873797927051782608e-04 1.391960307955741882e-03 4.154037237167358398e-01 3.108356148004531860e-03 -1.337166526354849339e-03 -1.178342150524258614e-03 9.146042284555733204e-04 -2.439004136249423027e-03 -3.084466094151139259e-03 5.723160575143992901e-04 6.310978438705205917e-03 -1.540555735118687153e-03 -1.519843863206915557e-05 -1.540555735118687153e-03 2.225625794380903244e-03 -8.556455213692970574e-06 -1.519843863206915557e-05 -8.556455213692970574e-06 3.003441728651523590e-03 9.994783997535705566e-01 -7.894861482782289386e-05 -1.961992820724844933e-04
-6.244466304779052734e-01 5.749474745243787766e-03 5.808764253742992878e-04 9.340269607491791248e-04 4.137241840362548828e-01 2.822705544531345367e-03 -1.626201439648866653e-03 -8.487845188938081264e-04 6.005468312650918961e-04 -2.676127245649695396e-03 -3.556937910616397858e-03 7.137618376873433590e-04 6.288101896643638611e-03 -1.534360460937023163e-03 -1.621289993636310101e-05 -1.534360460937023163e-03 2.217806875705718994e-03 -7.795742021698970348e-06 -1.621289993636310101e-05 -7.795742021698970348e-06 2.993040950968861580e-03 1.000473618507385254e+00 -8.134946983773261309e-05 -2.042765263468027115e-04
-6.220353245735168457e-01 5.728716962039470673e-03 5.747856921516358852e-04 5.337793263606727123e-04 4.120535850524902344e-01 2.495585707947611809e-03 -1.882211770862340927e-03 -6.539658643305301666e-04 2.512453647796064615e-04 -2.912780968472361565e-03 -3.844720311462879181e-03 9.197833132930099964e-04 6.264481227844953537e-03 -1.527983695268630981e-03 -1.711661752779036760e-05 -1.527983695268630981e-03 2.210103673860430717e-03 -7.000864115980220959e-06 -1.711661752779036760e-05 -7.000864115980220959e-06 2.982849255204200745e-03 1.001469254493713379e+00 -8.309102850034832954e-05 -2.134105452569201589e-04
-6.196240186691284180e-01 5.708515178412199020e-03 5.717409658245742321e-04 2.295891026733443141e-04 4.102763235569000244e-01 2.142422134056687355e-03 -2.085913205519318581e-03 -5.766312242485582829e-04 -1.030866988003253937e-04 -3.138449043035507202e-03 -3.901975927874445915e-03 1.135442056693136692e-03 6.240862887352705002e-03 -1.521483645774424076e-03 -1.782973231456708163e-05 -1.521483645774424076e-03 2.202715491876006126e-03 -6.278347427723929286e-06 -1.782973231456708163e-05 -6.278347427723929286e-06 2.973452210426330566e-03 1.002460956573486328e+00 -8.447959407931193709e-05 -2.229124074801802635e-04
-6.172009706497192383e-01 5.687088239938020706e-03 5.660894094035029411e-04 8.314187289215624332e-05 4.081487953662872314e-01 1.767674926668405533e-03 -2.205415628850460052e-03 -6.169004482217133045e-04 -4.444321384653449059e-04 -3.350254148244857788e-03 -3.605580190196633339e-03 1.298804651014506817e-03 6.215681787580251694e-03 -1.514949253760278225e-03 -1.826581319619435817e-05 -1.514949253760278225e-03 2.195179695263504982e-03 -5.736603725381428376e-06 -1.826581319619435817e-05 -5.736603725381428376e-06 2.963314764201641083e-03 1.003452539443969727e+00 -8.595100371167063713e-05 -2.320822532055899501e-04
-6.147779226303100586e-01 5.666346754878759384e-03 5.631651729345321655e-04 5.436944775283336639e-05 4.058802425861358643e-01 1.411129836924374104e-03 -2.265111077576875687e-03 -6.986924563534557819e-04 -7.140431553125381470e-04 -3.520928323268890381e-03 -3.145579248666763306e-03 1.377730979584157467e-03 6.190838757902383804e-03 -1.508381334133446217e-03 -1.844166035880334675e-05 -1.508381334133446217e-03 2.187983365729451180e-03 -5.316583610692759976e-06 -1.844166035880334675e-05 -5.316583610692759976e-06 2.953871153295040131e-03 1.004439353942871094e+00 -8.749405242269858718e-05 -2.404788829153403640e-04
-6.123431921005249023e-01 5.645564291626214981e-03 5.601725424639880657e-04 1.783149054972454906e-04 4.034906327724456787e-01 1.125348848290741444e-03 -2.264296868816018105e-03 -7.569484296254813671e-04 -8.304961374960839748e-04 -3.656804561614990234e-03 -2.597332233563065529e-03 1.273956615477800369e-03 6.165722385048866272e-03 -1.501827035099267960e-03 -1.832311136240605265e-05 -1.501827035099267960e-03 2.180958399549126625e-03 -5.008034349884837866e-06 -1.832311136240605265e-05 -5.008034349884837866e-06 2.944447798654437065e-03 1.005424499511718750e+00 -8.939397957874462008e-05 -2.472574706189334393e-04
-6.099085211753845215e-01 5.623891483992338181e-03 5.541212158277630806e-04 2.882931439671665430e-04 4.012693464756011963e-01 8.719543111510574818e-04 -2.249023178592324257e-03 -7.550613954663276672e-04 -8.456856012344360352e-04 -3.656200133264064789e-03 -2.183967502787709236e-03 1.122984220273792744e-03 6.140014156699180603e-03 -1.495308242738246918e-03 -1.808200431696604937e-05 -1.495308242738246918e-03 2.173823304474353790e-03 -4.664516836783150211e-06 -1.808200431696604937e-05 -4.664516836783150211e-06 2.933945739641785622e-03 1.006404042243957520e+00 -9.123679046751931310e-05 -2.530595520511269569e-04
-6.074622273445129395e-01 5.602302495390176773e-03 5.479375249706208706e-04 3.771336341742426157e-04 3.992125689983367920e-01 6.624058005400002003e-04 -2.220429247245192528e-03 -7.104684482328593731e-04 -8.093717624433338642e-04 -3.546047024428844452e-03 -1.861155498772859573e-03 9.486746857874095440e-04 6.114488001912832260e-03 -1.488755457103252411e-03 -1.789325142453890294e-05 -1.488755457103252411e-03 2.166830236092209816e-03 -4.266306405042996630e-06 -1.789325142453890294e-05 -4.266306405042996630e-06 2.923286519944667816e-03 1.007382750511169434e+00 -9.299930388806387782e-05 -2.580123546067625284e-04
-6.050159335136413574e-01 5.581473466008901596e-03 5.442915717139840126e-04 4.366288194432854652e-04 3.973362147808074951e-01 5.105308373458683491e-04 -2.179872011765837669e-03 -6.410337518900632858e-04 -7.719665300101041794e-04 -3.354111919179558754e-03 -1.587605103850364685e-03 7.767103961668908596e-04 6.089753936976194382e-03 -1.482191844843327999e-03 -1.794222043827176094e-05 -1.482191844843327999e-03 2.160118427127599716e-03 -3.809477902905200608e-06 -1.794222043827176094e-05 -3.809477902905200608e-06 2.913074567914009094e-03 1.008356928825378418e+00 -9.464097092859447002e-05 -2.621938183438032866e-04
-6.025581955909729004e-01 5.559536628425121307e-03 5.381706869229674339e-04 4.352566029410809278e-04 3.956860303878784180e-01 4.224157019052654505e-04 -2.129490254446864128e-03 -5.766443791799247265e-04 -8.215466514229774475e-04 -3.099678317084908485e-03 -1.296762493439018726e-03 6.675689946860074997e-04 6.064195185899734497e-03 -1.475702505558729172e-03 -1.846318082243669778e-05 -1.475702505558729172e-03 2.153114881366491318e-03 -3.270384695497341454e-06 -1.846318082243669778e-05 -3.270384695497341454e-06 2.901762491092085838e-03 1.009331464767456055e+00 -9.613262227503582835e-05 -2.658055454958230257e-04
-6.001004576683044434e-01 5.538213998079299927e-03 5.348510458134114742e-04 4.365682543721050024e-04 3.941320180892944336e-01 4.303157329559326172e-04 -2.067542402073740959e-03 -4.990688175894320011e-04 -8.983258157968521118e-04 -2.834587125107645988e-03 -1.010919222608208656e-03 5.395241896621882915e-04 6.039186846464872360e-03 -1.469271373935043812e-03 -1.933771090989466757e-05 -1.469271373935043812e-03 2.146288985386490822e-03 -2.741341859291424043e-06 -1.933771090989466757e-05 -2.741341859291424043e-06 2.890951698645949364e-03 1.010302066802978516e+00 -9.744503040565177798e-05 -2.686972729861736298e-04
-5.976313352584838867e-01 5.515788216143846512e-03 5.290150293149054050e-04 4.986422718502581120e-04 3.925868272781372070e-01 5.824229447171092033e-04 -1.991206081584095955e-03 -3.973558486904948950e-04 -9.731224854476749897e-04 -2.618455095216631889e-03 -7.434032741002738476e-04 3.181571664754301310e-04 6.013085599988698959e-03 -1.462953165173530579e-03 -2.055846744042355567e-05 -1.462953165173530579e-03 2.139183459803462029e-03 -2.286490826008957811e-06 -2.055846744042355567e-05 -2.286490826008957811e-06 2.879307372495532036e-03 1.011273503303527832e+00 -9.857595432549715042e-05 -2.707806124817579985e-04
-5.951621532440185547e-01 5.494010169059038162e-03 5.257812445051968098e-04 6.096069118939340115e-04 3.909310102462768555e-01 8.383461390621960163e-04 -1.904752571135759354e-03 -2.777139889076352119e-04 -1.041521783918142319e-03 -2.445906167849898338e-03 -4.491609579417854548e-04 3.606304017012007535e-05 5.987436044961214066e-03 -1.456696540117263794e-03 -2.186059464293066412e-05 -1.456696540117263794e-03 2.132250927388668060e-03 -1.928106030391063541e-06 -2.186059464293066412e-05 -1.928106030391063541e-06 2.868332900106906891e-03 1.012240767478942871e+00 -9.943599434336647391e-05 -2.721271885093301535e-04
-5.926817655563354492e-01 5.471231415867805481e-03 5.200762534514069557e-04 7.930567371658980846e-04 3.889405727386474609e-01 1.224453444592654705e-03 -1.808533095754683018e-03 -1.401834451826289296e-04 -1.073544495739042759e-03 -2.338190795853734016e-03 -9.332146873930469155e-05 -3.171070711687207222e-04 5.960727576166391373e-03 -1.450534909963607788e-03 -2.306348324054852128e-05 -1.450534909963607788e-03 2.125075319781899452e-03 -1.686536961642559618e-06 -2.306348324054852128e-05 -1.686536961642559618e-06 2.856659935787320137e-03 1.013208270072937012e+00 -9.993568528443574905e-05 -2.729570551309734583e-04
-5.902013182640075684e-01 5.449109245091676712e-03 5.171013181097805500e-04 1.002680626697838306e-03 3.868033885955810547e-01 1.590920146554708481e-03 -1.710192416794598103e-03 9.563926141709089279e-06 -1.117206877097487450e-03 -2.272313227877020836e-03 3.489308001007884741e-04 -6.910443771630525589e-04 5.934644490480422974e-03 -1.444420311599969864e-03 -2.415248854958917946e-05 -1.444420311599969864e-03 2.118069445714354515e-03 -1.538653577881632373e-06 -2.415248854958917946e-05 -1.538653577881632373e-06 2.845504088327288628e-03 1.014170408248901367e+00 -1.000847478280775249e-04 -2.727704995777457952e-04
-5.877097249031066895e-01 5.426980555057525635e-03 5.143957096152007580e-04 1.231092493981122971e-03 3.844109475612640381e-01 1.813897979445755482e-03 -1.619396731257438660e-03 1.623266143724322319e-04 -1.192011404782533646e-03 -2.230860991403460503e-03 9.935938287526369095e-04 -1.062219962477684021e-03 5.908783059567213058e-03 -1.438399194739758968e-03 -2.500649134162813425e-05 -1.438399194739758968e-03 2.111037028953433037e-03 -1.488117391090781894e-06 -2.500649134162813425e-05 -1.488117391090781894e-06 2.834141487255692482e-03 1.015131473541259766e+00 -9.988914098357781768e-05 -2.713699068408459425e-04
-5.852181315422058105e-01 5.403743591159582138e-03 5.092755891382694244e-04 1.386365853250026703e-03 3.823991715908050537e-01 1.840305863879621029e-03 -1.529132132418453693e-03 3.309301973786205053e-04 -1.356454915367066860e-03 -2.215802669525146484e-03 1.611284096725285053e-03 -1.364402938634157181e-03 5.882211029529571533e-03 -1.432451070286333561e-03 -2.577946906967554241e-05 -1.432451070286333561e-03 2.103633480146527290e-03 -1.559747488499851897e-06 -2.577946906967554241e-05 -1.559747488499851897e-06 2.821643138304352760e-03 1.016086935997009277e+00 -9.927272913046181202e-05 -2.680507313925772905e-04
-5.827153921127319336e-01 5.381422117352485657e-03 5.069399485364556313e-04 1.487742643803358078e-03 3.806314766407012939e-01 1.701296423561871052e-03 -1.446906826458871365e-03 5.028140731155872345e-04 -1.582128461450338364e-03 -2.223775489255785942e-03 2.234604908153414726e-03 -1.605705707333981991e-03 5.856633652001619339e-03 -1.426481641829013824e-03 -2.645887980179395527e-05 -1.426481641829013824e-03 2.096393145620822906e-03 -1.734481884341221303e-06 -2.645887980179395527e-05 -1.734481884341221303e-06 2.809816738590598106e-03 1.017040848731994629e+00 -9.823508298723027110e-05 -2.630061644595116377e-04
-5.802127122879028320e-01 5.358102265745401382e-03 5.018924712203443050e-04 1.537446398288011551e-03 3.790890872478485107e-01 1.650639460422098637e-03 -1.354016363620758057e-03 7.001964841037988663e-04 -1.833355519920587540e-03 -2.243877155706286430e-03 2.648905618116259575e-03 -1.821796991862356663e-03 5.830479785799980164e-03 -1.420495682395994663e-03 -2.706061786739155650e-05 -1.420495682395994663e-03 2.088776091113686562e-03 -1.939511093951296061e-06 -2.706061786739155650e-05 -1.939511093951296061e-06 2.796949120238423347e-03 1.017991423606872559e+00 -9.670733561506494880e-05 -2.569328935351222754e-04
-5.776989459991455078e-01 5.335791502147912979e-03 4.993524635210633278e-04 1.552915317006409168e-03 3.777019977569580078e-01 1.655250671319663525e-03 -1.251478446647524834e-03 8.975604432635009289e-04 -2.100944751873612404e-03 -2.286080503836274147e-03 2.904259366914629936e-03 -2.005530521273612976e-03 5.805430468171834946e-03 -1.414424739778041840e-03 -2.753037733782548457e-05 -1.414424739778041840e-03 2.081350423395633698e-03 -2.127294692400027998e-06 -2.753037733782548457e-05 -2.127294692400027998e-06 2.784802345559000969e-03 1.018942832946777344e+00 -9.478734136791899800e-05 -2.496883680578321218e-04
-5.751852393150329590e-01 5.312722641974687576e-03 4.940318176522850990e-04 1.574455178342759609e-03 3.760378360748291016e-01 1.726083341054618359e-03 -1.194272539578378201e-03 1.082964939996600151e-03 -2.299740677699446678e-03 -2.314338693395256996e-03 3.212696639820933342e-03 -2.179203089326620102e-03 5.779972765594720840e-03 -1.408453681506216526e-03 -2.783296986308414489e-05 -1.408453681506216526e-03 2.073626732453703880e-03 -2.229731535408063792e-06 -2.783296986308414489e-05 -2.229731535408063792e-06 2.771845785900950432e-03 1.019890904426574707e+00 -9.225231042364612222e-05 -2.420588425593450665e-04
-5.726606249809265137e-01 5.290778353810310364e-03 4.910974530503153801e-04 1.599080977030098438e-03 3.741302192211151123e-01 1.855020876973867416e-03 -1.167743816040456295e-03 1.261183409951627254e-03 -2.445072401314973831e-03 -2.329988637939095497e-03 3.536348231136798859e-03 -2.346034394577145576e-03 5.755696445703506470e-03 -1.402427093125879765e-03 -2.798410969262477010e-05 -1.402427093125879765e-03 2.066133078187704086e-03 -2.234340172435622662e-06 -2.798410969262477010e-05 -2.234340172435622662e-06 2.759726718068122864e-03 1.020837664604187012e+00 -8.930478361435234547e-05 -2.338675112696364522e-04
-5.701360106468200684e-01 5.267997737973928452e-03 4.856544255744665861e-04 1.684407354332506657e-03 3.719688653945922852e-01 1.888664555735886097e-03 -1.169511000625789165e-03 1.295916852541267872e-03 -2.521987771615386009e-03 -2.414447022601962090e-03 4.030061420053243637e-03 -2.434240886941552162e-03 5.730757955461740494e-03 -1.396579551510512829e-03 -2.796282024064566940e-05 -1.396579551510512829e-03 2.058405196294188499e-03 -2.131306473529548384e-06 -2.796282024064566940e-05 -2.131306473529548384e-06 2.746832557022571564e-03 1.021779298782348633e+00 -8.607623749412596226e-05 -2.242618356831371784e-04
-5.676006078720092773e-01 5.245354492217302322e-03 4.803469637408852577e-04 1.812887727282941341e-03 3.696017563343048096e-01 1.853505615144968033e-03 -1.181875006295740604e-03 1.225222717039287090e-03 -2.552688587456941605e-03 -2.549858996644616127e-03 4.608221352100372314e-03 -2.464554505422711372e-03 5.705965217202901840e-03 -1.390788354910910130e-03 -2.785655851766932756e-05 -1.390788354910910130e-03 2.050712471827864647e-03 -1.967724756468669511e-06 -2.785655851766932756e-05 -1.967724756468669511e-06 2.734031528234481812e-03 1.022719502449035645e+00 -8.279590838355943561e-05 -2.132340887328609824e-04
-5.650651454925537109e-01 5.223565269261598587e-03 4.774159169755876064e-04 1.965886447578668594e-03 3.670959472656250000e-01 1.776278368197381496e-03 -1.186901703476905823e-03 1.087689888663589954e-03 -2.559131477028131485e-03 -2.717258175835013390e-03 5.179774481803178787e-03 -2.457409631460905075e-03 5.681983660906553268e-03 -1.385007635690271854e-03 -2.775422581180464476e-05 -1.385007635690271854e-03 2.043236279860138893e-03 -1.775514078872220125e-06 -2.775422581180464476e-05 -1.775514078872220125e-06 2.721910364925861359e-03 1.023653507232666016e+00 -7.972399907885119319e-05 -2.008639712585136294e-04
-5.625189542770385742e-01 5.201855674386024475e-03 4.744261968880891800e-04 2.175027271732687950e-03 3.644693195819854736e-01 1.651382539421319962e-03 -1.155675854533910751e-03 8.553184452466666698e-04 -2.579065738245844841e-03 -2.937171841040253639e-03 5.646409932523965836e-03 -2.414820017293095589e-03 5.658078473061323166e-03 -1.379232737235724926e-03 -2.772634798020590097e-05 -1.379232737235724926e-03 2.035761019214987755e-03 -1.560889359097927809e-06 -2.772634798020590097e-05 -1.560889359097927809e-06 2.709872089326381683e-03 1.024585127830505371e+00 -7.722037844359874725e-05 -1.869002589955925941e-04
